mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Model__criterion,param_Model__min_samples_leaf,param_Model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.8585554758707682,0.022926044827077177,0.08810361226399739,0.000653060254285389,log_loss,15,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 100}",0.8115269492412349,0.8023568868493334,0.8312967097470728,0.8150601819458804,0.012075902653549703,28
0.9621984958648682,0.02553031826438866,0.09729226430257161,0.001608365612550553,log_loss,15,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 200}",0.8114139194139195,0.8019507436189455,0.8321300168757796,0.8151648933028816,0.012602896159598182,13
1.3444887797037761,0.14948761885704148,0.1661076545715332,0.022892884338811113,log_loss,15,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 500}",0.8119016221873365,0.8012399929657668,0.83147804576376,0.8148732203056211,0.012522187130210173,37
1.8719467322031658,0.05816437149690147,0.21876033147176108,0.0021668246617412906,log_loss,15,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 1000}",0.8120648874934588,0.8019015458565016,0.831345974445248,0.8151041359317363,0.012211234363804098,20
0.860665480295817,0.026500405209536747,0.09668556849161784,0.005873513561107897,log_loss,20,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 100}",0.8106373626373626,0.7999587576204193,0.8338458958313679,0.81481400536305,0.014146089975101729,40
0.9724233150482178,0.011473371096658774,0.10375364621480306,0.0031991219488655734,log_loss,20,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 200}",0.8111606488749344,0.801398053862129,0.8326467721140844,0.8150684916170494,0.013053071778202188,26
1.3100284735361736,0.08225320887986624,0.15381383895874023,0.015586768216433212,log_loss,20,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 500}",0.8109094714809002,0.801293377771823,0.8326017001561796,0.8149348498029676,0.013094668523424068,34
1.761997143427531,0.06081828519545842,0.22544169425964355,0.017035041556114027,log_loss,20,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 1000}",0.8109199372056514,0.8014713271253432,0.8328532645723931,0.8150815096344625,0.013145227607838487,22
0.9115064938863119,0.07170587783039113,0.09448671340942383,0.0036012048277953928,log_loss,25,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 100}",0.8100816326530613,0.8014242228847056,0.8340764965462302,0.8151941173613325,0.0138117309737291,11
1.0369936625162761,0.006753514106450885,0.10941171646118164,0.0014769101068710375,log_loss,25,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 200}",0.8107336473050759,0.8015309924968178,0.8333647788853601,0.8152098062290847,0.013375960725435064,9
1.3295300006866455,0.0846465353203485,0.1568272908528646,0.010461762045407446,log_loss,25,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 500}",0.8107545787545788,0.8009762092181951,0.8332788277098204,0.8150032052275314,0.013525356693605257,30
1.800799290339152,0.10755390929073033,0.2157606283823649,0.007732705606830205,log_loss,25,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 1000}",0.810815279958137,0.8014765609298585,0.8330293596637421,0.8151070668505792,0.013234030704534584,18
0.8942857583363851,0.04065575417265606,0.0881945292154948,0.0007306298445580023,log_loss,30,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 100}",0.8104908424908426,0.8016681181751188,0.8344643250212257,0.8155410952290624,0.013857045991434076,3
0.9522812366485596,0.0005250491386469262,0.10601401329040527,0.008094936357441938,log_loss,30,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 200}",0.8104897959183675,0.8012556943793127,0.8334769346875884,0.8150741416617562,0.013547798127915072,24
1.2675031026204426,0.10097154282406333,0.15060647328694662,0.009907570044444827,log_loss,30,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 500}",0.8104416535845108,0.8006935837743686,0.8330440342546879,0.8147264238711891,0.01355008865597314,45
1.6853187084197998,0.015131480901757602,0.2085124651590983,0.0013273374831235436,log_loss,30,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 1000}",0.810421768707483,0.8008600187579553,0.8330985398782009,0.8147934424478797,0.013519472609893397,43
0.8931740125020345,0.05884447107389749,0.08687440554300944,0.0007768454515091048,log_loss,50,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 100}",0.8100408163265306,0.7996855530247203,0.8332379484921858,0.8143214392811456,0.014028152885322711,52
0.9814539750417074,0.015173530658149744,0.10576947530110677,0.005883605096021138,log_loss,50,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 200}",0.8097624280481424,0.800309422522945,0.8334371036550213,0.8145029847420363,0.013933544000556063,50
1.2266956965128581,0.030105593928392297,0.1482400099436442,0.011753273292333697,log_loss,50,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 500}",0.8096242804814233,0.8000351711663429,0.8325807364548286,0.814080062700865,0.013655132157961443,58
1.6753406524658203,0.030012361685000953,0.21558523178100586,0.005323096917280211,log_loss,50,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 1000}",0.809673469387755,0.8000069086219602,0.8327075668480026,0.8141293149525725,0.013716758166010834,55
