mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Model__criterion,param_Model__min_samples_leaf,param_Model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.3511149883270264,0.10346066935115712,0.1581572691599528,0.01563835739960063,gini,25,500,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 500}",0.8103526949241237,0.8011981225296443,0.8329727576700943,0.8148411917079542,0.013354570057001004,39
1.6852620442708333,0.01795386584227914,0.21454119682312012,0.004382339278305277,gini,25,1000,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 1000}",0.8104950287807431,0.8014074747102565,0.8330943471379306,0.8149989502096435,0.013322373468222641,32
0.860881487528483,0.03491372857164051,0.08754746119181316,0.001361219710889206,gini,30,100,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 100}",0.8116180010465724,0.8011635794198433,0.8344433613198746,0.8157416472620969,0.013895786277657926,1
0.9462717374165853,0.021913499343299937,0.09958736101786296,0.0008979958547018671,gini,30,200,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 200}",0.8112150706436421,0.8005627386614859,0.8338563776820436,0.8152113956623905,0.013882712512315612,8
1.2136766910552979,0.01698391832382366,0.15921441713968912,0.016044712639279226,gini,30,500,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 500}",0.8104740973312401,0.8002675520868224,0.8334108990283324,0.8147175161487983,0.013859420720632122,47
1.6843125820159912,0.07699886413362717,0.20811637242635092,0.0006593963216082626,gini,30,1000,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 1000}",0.8102773417059131,0.8006108896630266,0.8332641531188747,0.8147174614959382,0.013695373948687552,48
0.840562661488851,0.008651162729822857,0.0877530574798584,0.0006336034035537827,gini,50,100,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 100}",0.8099717425431712,0.7993024385341998,0.833376308921103,0.8142168299994914,0.014230782045030073,54
0.9142159620920817,0.00488782801558926,0.10054222742716472,0.001167635874640156,gini,50,200,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 200}",0.8098116169544742,0.8002141672807664,0.8335985241554247,0.8145414361302218,0.014033465076026593,49
1.1662681102752686,0.014485046623528267,0.15904553731282553,0.02835740175266948,gini,50,500,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 500}",0.809557299843014,0.7996886933074294,0.8328543127574605,0.8140334353026346,0.013904829373655857,60
1.6193216641743977,0.020624024118043403,0.21958295504252115,0.015194655989600576,gini,50,1000,"{'Model__criterion': 'gini', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 1000}",0.8096650968079538,0.7998812973135927,0.8327138559584081,0.8140867500266515,0.013763659631583576,57
0.8505560557047526,0.012416756113659295,0.08929125467936198,0.0009168520988386478,entropy,15,100,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 100}",0.8115269492412349,0.8023568868493334,0.8312967097470728,0.8150601819458804,0.012075902653549703,28
0.9580183029174805,0.02110361724440409,0.1007547378540039,0.0013836303114007945,entropy,15,200,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 200}",0.8114139194139195,0.8019507436189455,0.8321300168757796,0.8151648933028816,0.012602896159598182,13
1.231499433517456,0.021905766566159234,0.16623385747273764,0.022937594794752277,entropy,15,500,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 500}",0.8119016221873365,0.8012399929657668,0.83147804576376,0.8148732203056211,0.012522187130210173,37
