mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.002089897791544596,0.00031159464812318446,0.0008870760599772135,0.00020696090740600557,1,{'max_depth': 1},-0.3075812274368231,-0.3371841155234657,-0.3013005780346821,-0.31535530699832365,0.01564681651217782,3
0.0017936229705810547,0.00022800903335395685,0.001295646031697591,0.0006157044698080958,2,{'max_depth': 2},-0.3075812274368231,-0.3371841155234657,-0.3013005780346821,-0.31535530699832365,0.01564681651217782,3
0.0019107659657796223,0.0007658342323263708,0.0007628599802652994,0.00017092027488004103,3,{'max_depth': 3},-0.3075812274368231,-0.3212996389891697,-0.3013005780346821,-0.31006048148689164,0.00835067403462793,1
0.0014910697937011719,0.00024964379717154055,0.000763098398844401,5.4445231550837164e-05,4,{'max_depth': 4},-0.3075812274368231,-0.3234657039711191,-0.3013005780346821,-0.31078250314754147,0.009327712351788262,2
