mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0017676353454589844,0.00046246153664418124,0.0009791851043701172,0.00022899307091137048,1,{'max_depth': 1},-0.31263537906137184,-0.31841155234657037,-0.31141618497109824,-0.31415437212634684,0.0030511523646033043,3
0.0016366640726725261,0.00019056196455984978,0.0007430712381998698,0.0001808754797984191,2,{'max_depth': 2},-0.31263537906137184,-0.31841155234657037,-0.31141618497109824,-0.31415437212634684,0.0030511523646033043,3
0.001065651575724284,0.00021320543573389916,0.0005851586659749349,2.3181294574901615e-05,3,{'max_depth': 3},-0.3227436823104693,-0.31841155234657037,-0.27890173410404623,-0.3066856562536953,0.01972564464547522,1
0.0011037190755208333,4.288634156151772e-05,0.0006096363067626953,8.801037049397567e-05,4,{'max_depth': 4},-0.3227436823104693,-0.31985559566787003,-0.27890173410404623,-0.3071670040274619,0.020021311545391624,2
