mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0016515254974365234,0.00039888993483542,0.0016932487487792969,0.0005366198279655956,1,{'max_depth': 1},-0.3342960288808664,-0.3516245487364621,-0.3273121387283237,-0.3377442387818841,0.010220597951915992,3
0.002153317133585612,0.0007261578226658623,0.0010342597961425781,0.00022475956048283643,2,{'max_depth': 2},-0.3342960288808664,-0.3516245487364621,-0.3273121387283237,-0.3377442387818841,0.010220597951915992,3
0.0016318957010904949,0.0004233108425026518,0.001056989034016927,0.00032952117704392693,3,{'max_depth': 3},-0.3342960288808664,-0.3516245487364621,-0.3179190751445087,-0.3346132175872791,0.013762029744217096,2
0.001621564229329427,0.00025115624162383486,0.0009037653605143229,0.00026940394511071027,4,{'max_depth': 4},-0.3342960288808664,-0.35018050541516244,-0.3179190751445087,-0.3341318698135125,0.013171185264979245,1
