mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0013544559478759766,0.0004381825180609632,0.0007898807525634766,0.00017854904051547006,1,{'max_depth': 1},-0.3083032490974729,-0.3270758122743682,-0.3078034682080925,-0.31439417652664453,0.00896959156122524,2
0.0014532407124837239,0.00031087200552278624,0.0009543100992838541,0.00022635742777093993,2,{'max_depth': 2},-0.3083032490974729,-0.3270758122743682,-0.3078034682080925,-0.31439417652664453,0.00896959156122524,2
0.0011536280314127605,4.288545792347348e-05,0.0005026658376057943,1.1411483543986828e-05,3,{'max_depth': 3},-0.30324909747292417,-0.3270758122743682,-0.3078034682080925,-0.3127094593184616,0.010327298650941391,1
0.0012099742889404297,6.118243795759125e-05,0.0005547205607096354,6.260514561868013e-05,4,{'max_depth': 4},-0.30902527075812275,-0.3270758122743682,-0.3092485549132948,-0.31511654598192856,0.008456969577163357,4
